stress_case,round,datetime,year,month,day,day_of_week,season,date,hour,load_mw,total_generation_mw,market_price,total_production_cost,total_consumer_payment,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched,reserve_margin_excluding_backstop,reserve_margin_including_backstop
high,853,2020-08-05 12:00:00,2020,8,5,Wednesday,summer,2020-08-05,13,6407.4,6407.4,44.2559997,174434.96867759997,283565.89247777994,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.26041764210132046,0.33845241439585494
high,854,2020-08-05 13:00:00,2020,8,5,Wednesday,summer,2020-08-05,14,6703.6,6703.6,49.4648745,188675.68641822,331592.73269820004,142917.04627998002,123_CT_5,Firm_CT,Gas_CT,0.0,False,0.20472581896294528,0.27931260815084435
high,855,2020-08-05 14:00:00,2020,8,5,Wednesday,summer,2020-08-05,15,6895.0,6895.0,50.8837098,198393.32826011998,350843.17907099996,152449.85081088002,301_CT_4,Firm_CT,Gas_CT,0.0,False,0.17128353879622926,0.24379985496736767
high,856,2020-08-05 15:00:00,2020,8,5,Wednesday,summer,2020-08-05,16,6958.6,6958.6,51.0197625,201633.83146872,355026.11933250003,153392.28786378,113_CT_1,Firm_CT,Gas_CT,0.0,False,0.16057827723967466,0.2324318109964647
high,857,2020-08-05 16:00:00,2020,8,5,Wednesday,summer,2020-08-05,17,6796.7,6796.7,50.73210822,193394.53709885397,344810.919938874,151416.38284002,207_CT_2,Firm_CT,Gas_CT,0.0,False,0.1882236967940325,0.2617888092750895
high,858,2020-08-05 17:00:00,2020,8,5,Wednesday,summer,2020-08-05,18,6422.3,6422.3,44.2559997,175094.38307313,284225.30687331,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2574934213599489,0.3353471497750027
high,859,2020-08-05 18:00:00,2020,8,5,Wednesday,summer,2020-08-05,19,6070.5,6070.5,40.20162924,159551.47578665998,244043.99030142,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.3303681739560167,0.41273371221480937
high,860,2020-08-05 19:00:00,2020,8,5,Wednesday,summer,2020-08-05,20,5970.5,5970.5,40.20162924,155531.31286266,240023.82737742,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.3526505317812578,0.43639561175780917
high,861,2020-08-05 20:00:00,2020,8,5,Wednesday,summer,2020-08-05,21,5653.3,5653.3,30.91117344,145182.796983192,174750.136808352,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.42854615888065384,0.5169900765924327
high,862,2020-08-05 21:00:00,2020,8,5,Wednesday,summer,2020-08-05,22,5140.4,5140.4,30.41360928,129383.94541387199,156338.11714291197,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5710839623375614,0.6683526573807488
high,863,2020-08-05 22:00:00,2020,8,5,Wednesday,summer,2020-08-05,23,4677.6,4677.6,28.691570820000003,115600.24035421202,134207.69166763203,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7265264238070803,0.8334188472721051
high,864,2020-08-05 23:00:00,2020,8,5,Wednesday,summer,2020-08-05,24,4343.2,4343.2,28.691570820000003,106005.77907200399,124613.230385424,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8594584638054892,0.9745809541352
high,865,2020-08-06 00:00:00,2020,8,6,Thursday,summer,2020-08-06,1,4133.1,4133.1,28.20955554,99979.55990231401,116592.91400237402,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9539812731363866,1.074955844281532
high,866,2020-08-06 01:00:00,2020,8,6,Thursday,summer,2020-08-06,2,3988.7,3988.7,28.20955554,95906.100082338,112519.454182398,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0247198335297214,1.1500739589339886
high,867,2020-08-06 02:00:00,2020,8,6,Thursday,summer,2020-08-06,3,3910.6,3910.6,28.20955554,93702.93379466399,110316.287894724,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0651562420088991,1.193013859765765
high,868,2020-08-06 03:00:00,2020,8,6,Thursday,summer,2020-08-06,4,3913.3,3913.3,28.20955554,93779.099594622,110392.453694682,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.06373137760969,1.1915007793933508
high,869,2020-08-06 04:00:00,2020,8,6,Thursday,summer,2020-08-06,5,3990.1,3990.1,28.20955554,95945.593460094,112558.947560154,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.024009423322724,1.149319565925666
high,870,2020-08-06 05:00:00,2020,8,6,Thursday,summer,2020-08-06,6,4089.4,4089.4,28.20955554,98746.802325216,115360.156425276,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9748618379224336,1.0971291632024256
high,871,2020-08-06 06:00:00,2020,8,6,Thursday,summer,2020-08-06,7,4408.2,4408.2,28.691570820000003,107870.73117530398,126478.182488724,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.832040288553151,0.9454652692709042
high,872,2020-08-06 07:00:00,2020,8,6,Thursday,summer,2020-08-06,8,4783.1,4783.1,28.691570820000003,118627.20107572201,137234.65238914202,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6884447324956617,0.7929794484748383
high,873,2020-08-06 08:00:00,2020,8,6,Thursday,summer,2020-08-06,9,5166.9,5166.9,30.41360928,130189.90605979199,157144.077788832,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5630261859141847,0.6597960092124873
high,874,2020-08-06 09:00:00,2020,8,6,Thursday,summer,2020-08-06,10,5485.9,5485.9,30.84120348,140013.241413492,169191.758170932,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4721376620062343,0.5632804097777941
high,875,2020-08-06 10:00:00,2020,8,6,Thursday,summer,2020-08-06,11,5757.8,5757.8,30.91117344,148413.014607672,177980.354432832,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.40261905588940206,0.4894577790128174
high,876,2020-08-06 11:00:00,2020,8,6,Thursday,summer,2020-08-06,12,6004.7,6004.7,40.20162924,156906.20858266798,241398.723097428,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.34494645860742423,0.42821456525721513
high,877,2020-08-06 12:00:00,2020,8,6,Thursday,summer,2020-08-06,13,6147.6,6147.6,44.2559997,162937.25995554,272068.18375572,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.313683388639469,0.3950159411802978
high,878,2020-08-06 13:00:00,2020,8,6,Thursday,summer,2020-08-06,14,6363.2,6363.2,44.2559997,172478.85349086,281609.77729104,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.26917274327382446,0.3477495599698266
high,879,2020-08-06 14:00:00,2020,8,6,Thursday,summer,2020-08-06,15,6535.2,6535.2,46.89542208,180363.27382887597,306470.962377216,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.23576937201615866,0.3122781246174562
high,880,2020-08-06 15:00:00,2020,8,6,Thursday,summer,2020-08-06,16,6562.7,6562.7,49.4648745,181706.08560116997,324623.13188115,142917.04627998002,123_CT_1,Firm_CT,Gas_CT,0.0,False,0.23059106770079385,0.3067792219665686
high,881,2020-08-06 16:00:00,2020,8,6,Thursday,summer,2020-08-06,17,6378.0,6378.0,44.2559997,173133.84228642,282264.76608659996,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2662276575729068,0.34462213860144253
high,882,2020-08-06 17:00:00,2020,8,6,Thursday,summer,2020-08-06,18,5994.4,5994.4,40.20162924,156492.131801496,240984.646316256,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.34725744027759253,0.43066862404911266
high,883,2020-08-06 18:00:00,2020,8,6,Thursday,summer,2020-08-06,19,5728.2,5728.2,30.91117344,147498.043873848,177065.383699008,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.40986697391850857,0.497154428965469
high,884,2020-08-06 19:00:00,2020,8,6,Thursday,summer,2020-08-06,20,5715.1,5715.1,30.91117344,147093.10750178402,176660.447326944,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.41309863344473396,0.5005861664712778
high,885,2020-08-06 20:00:00,2020,8,6,Thursday,summer,2020-08-06,21,5430.0,5430.0,30.84120348,138289.21813896002,167467.7348964,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4872928176795581,0.5793738489871088
high,886,2020-08-06 21:00:00,2020,8,6,Thursday,summer,2020-08-06,22,5015.0,5015.0,30.41360928,125570.07881016,152524.2505392,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.61036889332004,0.7100697906281157
high,887,2020-08-06 22:00:00,2020,8,6,Thursday,summer,2020-08-06,23,4595.5,4595.5,28.691570820000003,113244.66238989,131852.11370331002,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7573713415297574,0.8661734305298663
high,888,2020-08-06 23:00:00,2020,8,6,Thursday,summer,2020-08-06,24,4290.1,4290.1,28.691570820000003,104482.25666146202,123089.70797488203,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.882473602013939,0.9990210018414487
high,889,2020-08-07 00:00:00,2020,8,7,Friday,summer,2020-08-07,1,4087.5,4087.5,28.20955554,98693.20416969,115306.55826975,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9757798165137614,1.0981039755351683
high,890,2020-08-07 01:00:00,2020,8,7,Friday,summer,2020-08-07,2,3953.3,3953.3,28.20955554,94907.48181622199,111520.83591628201,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0428502769837857,1.1693268914577692
high,891,2020-08-07 02:00:00,2020,8,7,Friday,summer,2020-08-07,3,3875.5,3875.5,28.20955554,92712.77839520999,109326.13249527,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0838601470777962,1.2128757579667138
high,892,2020-08-07 03:00:00,2020,8,7,Friday,summer,2020-08-07,4,3888.5,3888.5,28.20955554,93079.50261723,109692.85671729001,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.076893403626077,1.2054776906262057
high,893,2020-08-07 04:00:00,2020,8,7,Friday,summer,2020-08-07,5,3982.9,3982.9,28.20955554,95742.484660206,112355.83876026601,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0276682819051444,1.1532049511662357
high,894,2020-08-07 05:00:00,2020,8,7,Friday,summer,2020-08-07,6,4084.2,4084.2,28.20955554,98600.11263640798,115213.46673646799,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9773762303511093,1.0997992262866658
high,895,2020-08-07 06:00:00,2020,8,7,Friday,summer,2020-08-07,7,4305.7,4305.7,28.691570820000003,104929.845166254,123537.29647967401,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8756532038925147,0.9917783403395499
high,896,2020-08-07 07:00:00,2020,8,7,Friday,summer,2020-08-07,8,4583.1,4583.1,28.691570820000003,112888.88691172202,131496.338225142,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7621260718727498,0.8712225349654164
high,897,2020-08-07 08:00:00,2020,8,7,Friday,summer,2020-08-07,9,4823.7,4823.7,28.691570820000003,119792.078851014,138399.53016443402,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6742334722308603,0.7778883429732364
high,898,2020-08-07 09:00:00,2020,8,7,Friday,summer,2020-08-07,10,4980.4,4980.4,30.41360928,124517.767929072,151471.93965811198,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6215565014858246,0.721950044173159
high,899,2020-08-07 10:00:00,2020,8,7,Friday,summer,2020-08-07,11,5167.8,5167.8,30.41360928,130217.27830814401,157171.450037184,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5627539765470799,0.6595069468632686
high,900,2020-08-07 11:00:00,2020,8,7,Friday,summer,2020-08-07,12,5341.2,5341.2,30.84120348,135550.51926993602,164729.036027376,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5120197708380141,0.6056316932524526
high,901,2020-08-07 12:00:00,2020,8,7,Friday,summer,2020-08-07,13,5534.4,5534.4,30.84120348,141509.039782272,170687.55653971198,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4592367736339984,0.5495808037004917
high,902,2020-08-07 13:00:00,2020,8,7,Friday,summer,2020-08-07,14,5767.1,5767.1,30.91117344,148700.48852066402,178267.828345824,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.40035719859201313,0.48705588597388627
high,903,2020-08-07 14:00:00,2020,8,7,Friday,summer,2020-08-07,15,5930.7,5930.7,40.20162924,153931.288018908,238423.802533668,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.36172795791390566,0.4460350380224931
high,904,2020-08-07 15:00:00,2020,8,7,Friday,summer,2020-08-07,16,6002.8,6002.8,40.20162924,156829.82548711202,241322.340001872,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.34537215965882595,0.42866662224295315
high,905,2020-08-07 16:00:00,2020,8,7,Friday,summer,2020-08-07,17,5894.5,5894.5,30.91117344,152638.57201692002,182205.91184208,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.37009076257528206,0.4549155992874714
high,906,2020-08-07 17:00:00,2020,8,7,Friday,summer,2020-08-07,18,5631.9,5631.9,30.91117344,144521.29787157598,174088.63769673597,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.43397432482821086,0.5227543102682932
high,907,2020-08-07 18:00:00,2020,8,7,Friday,summer,2020-08-07,19,5364.3,5364.3,30.84120348,136262.951070324,165441.46782776402,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5055086404563502,0.5987174468243759
high,908,2020-08-07 19:00:00,2020,8,7,Friday,summer,2020-08-07,20,5327.2,5327.2,30.84120348,135118.74242121598,164297.259178656,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5159933924012614,0.6098513290283827
high,909,2020-08-07 20:00:00,2020,8,7,Friday,summer,2020-08-07,21,5089.7,5089.7,30.41360928,127841.97542337599,154796.147152416,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5867339921802857,0.6849716093286442
high,910,2020-08-07 21:00:00,2020,8,7,Friday,summer,2020-08-07,22,4748.3,4748.3,28.691570820000003,117628.73441118601,136236.185724606,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7008192405703093,0.8061200850830823
high,911,2020-08-07 22:00:00,2020,8,7,Friday,summer,2020-08-07,23,4395.0,4395.0,28.691570820000003,107492.00244047999,126099.45375390002,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8375426621160409,0.9513083048919226
high,912,2020-08-07 23:00:00,2020,8,7,Friday,summer,2020-08-07,24,4112.9,4112.9,28.20955554,99409.72688040599,116023.080980466,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9635780106494203,1.0851467334484184
high,913,2020-08-08 00:00:00,2020,8,8,Saturday,summer,2020-08-08,1,3917.7,3917.7,28.20955554,93903.22163899799,110516.575739058,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0614135845011106,1.189039487454374
high,914,2020-08-08 01:00:00,2020,8,8,Saturday,summer,2020-08-08,2,3777.9,3777.9,28.092938940000003,89960.003902566,106132.31402142602,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1376955451441275,1.270044204452209
high,915,2020-08-08 02:00:00,2020,8,8,Saturday,summer,2020-08-08,3,3681.1,3681.1,28.092938940000003,87240.60741317399,103412.91753203401,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1939094292466925,1.329738393415012
high,916,2020-08-08 03:00:00,2020,8,8,Saturday,summer,2020-08-08,4,3633.8,3633.8,28.092938940000003,85911.811401312,102084.12152017202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2224668391215805,1.3600638450107323
high,917,2020-08-08 04:00:00,2020,8,8,Saturday,summer,2020-08-08,5,3621.0,3621.0,28.092938940000003,85552.22178287999,101724.53190174002,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2303231151615575,1.368406517536592
high,918,2020-08-08 05:00:00,2020,8,8,Saturday,summer,2020-08-08,6,3588.9,3588.9,28.092938940000003,84650.43844290599,100822.74856176601,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2502716709855388,1.3895901251079716
high,919,2020-08-08 06:00:00,2020,8,8,Saturday,summer,2020-08-08,7,3791.3,3791.3,28.20955554,90337.533818742,106950.88791880201,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.130140057500066,1.262020942684567
high,920,2020-08-08 07:00:00,2020,8,8,Saturday,summer,2020-08-08,8,4131.1,4131.1,28.20955554,99923.14079123401,116536.49489129402,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9549272590835369,1.0759603979569605
high,921,2020-08-08 08:00:00,2020,8,8,Saturday,summer,2020-08-08,9,4515.8,4515.8,28.691570820000003,110957.94419553601,129565.39550895602,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7883874396563177,0.8991097922848663
high,922,2020-08-08 09:00:00,2020,8,8,Saturday,summer,2020-08-08,10,4835.7,4835.7,28.691570820000003,120136.377700854,138743.829014274,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6700787890067623,0.7734764356763242
high,923,2020-08-08 10:00:00,2020,8,8,Saturday,summer,2020-08-08,11,5138.6,5138.6,30.41360928,129329.20091716801,156283.372646208,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5716342972794146,0.6689370645701163
high,924,2020-08-08 11:00:00,2020,8,8,Saturday,summer,2020-08-08,12,5398.8,5398.8,30.84120348,137326.97259038402,166505.489347824,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4958879751055789,0.5885011484033489
high,925,2020-08-08 12:00:00,2020,8,8,Saturday,summer,2020-08-08,13,5660.4,5660.4,30.91117344,145402.266314616,174969.60613977598,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4267542929828281,0.5150872729842415
high,926,2020-08-08 13:00:00,2020,8,8,Saturday,summer,2020-08-08,14,5796.3,5796.3,30.91117344,149603.094785112,179170.434610272,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.39330262408778016,0.47956454979900975
high,927,2020-08-08 14:00:00,2020,8,8,Saturday,summer,2020-08-08,15,5947.0,5947.0,40.20162924,154586.57457552,239079.08909028,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.3579956280477552,0.44207163275601147
high,928,2020-08-08 15:00:00,2020,8,8,Saturday,summer,2020-08-08,16,6005.4,6005.4,40.20162924,156934.349723136,241426.864237896,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.3447896892796485,0.4280480900522863
high,929,2020-08-08 16:00:00,2020,8,8,Saturday,summer,2020-08-08,17,5945.3,5945.3,40.20162924,154518.231805812,239010.746320572,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.358383933527324,0.4424839789413486
high,930,2020-08-08 17:00:00,2020,8,8,Saturday,summer,2020-08-08,18,5714.0,5714.0,30.91117344,147059.10521100002,176626.44503616,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.41337066853342663,0.5008750437521876
high,931,2020-08-08 18:00:00,2020,8,8,Saturday,summer,2020-08-08,19,5455.7,5455.7,30.84120348,139081.837068396,168260.353825836,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.48028667265428826,0.5719339406492292
high,932,2020-08-08 19:00:00,2020,8,8,Saturday,summer,2020-08-08,20,5392.1,5392.1,30.84120348,137120.33652706802,166298.85328450802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4977467035106915,0.5904749540995158
high,933,2020-08-08 20:00:00,2020,8,8,Saturday,summer,2020-08-08,21,5097.2,5097.2,30.41360928,128070.077492976,155024.249222016,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5843992780349996,0.682492348740485
high,934,2020-08-08 21:00:00,2020,8,8,Saturday,summer,2020-08-08,22,4748.6,4748.6,28.691570820000003,117637.34188243201,136244.79319585202,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.700711788737733,0.8060059807101039
high,935,2020-08-08 22:00:00,2020,8,8,Saturday,summer,2020-08-08,23,4389.9,4389.9,28.691570820000003,107345.67542929799,125953.126742718,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8396774413995765,0.9535752522836514
high,936,2020-08-08 23:00:00,2020,8,8,Saturday,summer,2020-08-08,24,4090.4,4090.4,28.20955554,98775.011880756,115388.365980816,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9743790338353218,1.0966164678271073
high,937,2020-08-09 00:00:00,2020,8,9,Sunday,summer,2020-08-09,1,3881.6,3881.6,28.20955554,92884.85668400399,109498.210784064,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.080585325638912,1.209398186314922
high,938,2020-08-09 01:00:00,2020,8,9,Sunday,summer,2020-08-09,2,3734.0,3734.0,28.092938940000003,88726.7238831,104899.03400196001,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1628280664167114,1.2967327262988753
high,939,2020-08-09 02:00:00,2020,8,9,Sunday,summer,2020-08-09,3,3638.3,3638.3,28.092938940000003,86038.22962654199,102210.53974540201,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.219718000164912,1.3571448203831458
high,940,2020-08-09 03:00:00,2020,8,9,Sunday,summer,2020-08-09,4,3579.4,3579.4,28.092938940000003,84383.55552297599,100555.86564183602,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2562440632508243,1.3959322791529307
high,941,2020-08-09 04:00:00,2020,8,9,Sunday,summer,2020-08-09,5,3541.9,3541.9,28.092938940000003,83330.07031272599,99502.38043158602,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2801321324712722,1.4212993026341794
high,942,2020-08-09 05:00:00,2020,8,9,Sunday,summer,2020-08-09,6,3487.7,3487.7,28.092938940000003,81807.43302217798,97979.74314103801,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.3155661324081773,1.4589270866186888
high,943,2020-08-09 06:00:00,2020,8,9,Sunday,summer,2020-08-09,7,3642.7,3642.7,28.092938940000003,86161.83855787799,102334.14867673801,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.217036813352733,1.3542976363686279
high,944,2020-08-09 07:00:00,2020,8,9,Sunday,summer,2020-08-09,8,3935.4,3935.4,28.20955554,94402.530772056,111015.884872116,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0521420948315292,1.1791939828225848
high,945,2020-08-09 08:00:00,2020,8,9,Sunday,summer,2020-08-09,9,4297.3,4297.3,28.691570820000003,104688.835971366,123296.28728478601,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8793195727549856,0.9956717008354081
high,946,2020-08-09 09:00:00,2020,8,9,Sunday,summer,2020-08-09,10,4641.4,4641.4,28.691570820000003,114561.60549052799,133169.056803948,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7399922437195674,0.8477183608394021
high,947,2020-08-09 10:00:00,2020,8,9,Sunday,summer,2020-08-09,11,5005.3,5005.3,30.41360928,125275.066800144,152229.238529184,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6134897009170279,0.7133838131580523
